timestamp,age,primary_streaming_service,hours_per_day,while_working,instrumentalist,composer,fav_genre,exploratory,foreign_languages,bpm,frequency_classical,frequency_country,frequency_edm,frequency_folk,frequency_gospel,frequency_hip_hop,frequency_jazz,frequency_k_pop,frequency_latin,frequency_lofi,frequency_metal,frequency_pop,frequency_r&b,frequency_rap,frequency_rock,frequency_video_game_music,anxiety,depression,insomnia,ocd,music_effects,permissions,id
2022-08-28 21:55:22,36,I do not use a streaming service.,8.0,Yes,Yes,Yes,Video game music,No,Yes,143.0,Sometimes,Rarely,Sometimes,Rarely,Never,Rarely,Rarely,Never,Never,Never,Very frequently,Rarely,Never,Rarely,Sometimes,Very frequently,7.0,6.0,6.0,1.0,No effect,I understand.,183
2022-08-28 22:03:40,18,Spotify,3.0,Yes,Yes,No,Rock,Yes,No,118.0,Sometimes,Never,Never,Rarely,Never,Never,Sometimes,Never,Never,Rarely,Rarely,Sometimes,Never,Never,Very frequently,Rarely,10.0,2.0,0.0,0.0,Improve,I understand.,184
2022-08-28 22:04:16,18,Spotify,2.0,Yes,No,No,K pop,Yes,Yes,130.0,Rarely,Never,Sometimes,Never,Never,Never,Never,Very frequently,Never,Never,Rarely,Sometimes,Never,Never,Rarely,Never,6.0,0.0,0.0,0.0,Improve,I understand.,185
2022-08-28 22:05:53,25,Spotify,7.0,Yes,No,No,Pop,No,Yes,120.0,Never,Sometimes,Very frequently,Rarely,Rarely,Sometimes,Never,Very frequently,Rarely,Rarely,Rarely,Very frequently,Sometimes,Sometimes,Rarely,Sometimes,2.0,0.0,1.0,0.0,Improve,I understand.,186
2022-08-28 22:09:11,31,YouTube Music,9.0,Yes,No,No,Pop,Yes,Yes,158.0,Rarely,Rarely,Rarely,Sometimes,Never,Never,Rarely,Rarely,Rarely,Very frequently,Sometimes,Very frequently,Never,Rarely,Sometimes,Sometimes,9.0,0.0,2.0,0.0,Improve,I understand.,187
2022-08-28 22:10:24,17,Spotify,2.0,Yes,No,No,Pop,Yes,Yes,160.0,Rarely,Rarely,Rarely,Rarely,Rarely,Sometimes,Sometimes,Sometimes,Never,Never,Rarely,Very frequently,Rarely,Sometimes,Sometimes,Never,5.0,4.0,1.0,1.0,Improve,I understand.,188
2022-08-28 22:13:00,30,Other streaming service,1.0,No,No,No,Country,No,No,119.0,Never,Very frequently,Never,Never,Never,Sometimes,Never,Never,Never,Never,Never,Very frequently,Rarely,Sometimes,Sometimes,Rarely,8.0,10.0,2.0,0.0,Improve,I understand.,189
2022-08-28 22:14:01,40,Apple Music,2.0,Yes,No,No,Metal,Yes,Yes,120.0,Sometimes,Never,Sometimes,Rarely,Never,Rarely,Rarely,Never,Never,Rarely,Very frequently,Rarely,Rarely,Rarely,Very frequently,Never,3.0,6.0,2.0,1.0,No effect,I understand.,190
2022-08-28 22:14:30,64,I do not use a streaming service.,4.0,Yes,No,No,Rock,No,No,200.0,Sometimes,Rarely,Sometimes,Rarely,Never,Rarely,Sometimes,Rarely,Rarely,Never,Rarely,Sometimes,Rarely,Rarely,Sometimes,Rarely,4.0,4.0,2.0,1.0,Improve,I understand.,191
2022-08-28 22:21:12,14,Spotify,2.0,Yes,Yes,No,Rock,Yes,Yes,136.0,Rarely,Never,Never,Sometimes,Never,Sometimes,Rarely,Never,Never,Never,Sometimes,Very frequently,Rarely,Sometimes,Very frequently,Rarely,7.0,5.0,2.0,6.0,Improve,I understand.,192
2022-08-28 22:30:17,26,YouTube Music,6.0,Yes,No,No,Rock,Yes,No,104.0,Sometimes,Never,Never,Rarely,Never,Rarely,Sometimes,Never,Never,Never,Rarely,Sometimes,Never,Rarely,Very frequently,Never,3.0,2.0,0.0,0.0,No effect,I understand.,193
2022-08-28 22:32:47,35,Spotify,4.0,Yes,Yes,Yes,Country,Yes,Yes,90.0,Rarely,Very frequently,Rarely,Sometimes,Rarely,Very frequently,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Very frequently,Never,9.0,9.0,5.0,1.0,Improve,I understand.,194
2022-08-28 22:38:36,33,Other streaming service,1.0,No,No,No,Rock,No,No,120.0,Never,Never,Never,Never,Never,Sometimes,Never,Never,Rarely,Never,Never,Sometimes,Rarely,Rarely,Very frequently,Never,3.0,10.0,4.0,1.0,No effect,I understand.,195
2022-08-28 22:39:24,30,Spotify,6.0,Yes,No,No,Folk,Yes,Yes,89.0,Sometimes,Rarely,Never,Very frequently,Rarely,Never,Rarely,Never,Never,Sometimes,Sometimes,Rarely,Never,Never,Very frequently,Never,9.0,0.0,5.0,0.0,No effect,I understand.,196
2022-08-28 22:49:17,27,Spotify,5.0,Yes,No,Yes,Folk,Yes,Yes,140.0,Rarely,Never,Sometimes,Very frequently,Sometimes,Rarely,Rarely,Sometimes,Sometimes,Very frequently,Sometimes,Very frequently,Sometimes,Never,Very frequently,Very frequently,0.0,9.0,4.0,0.0,Improve,I understand.,197
2022-08-28 22:51:01,53,I do not use a streaming service.,1.5,No,No,No,Pop,Yes,Yes,92.0,Rarely,Never,Very frequently,Sometimes,Never,Sometimes,Never,Rarely,Sometimes,Never,Never,Very frequently,Rarely,Sometimes,Sometimes,Never,2.0,2.0,2.0,1.0,No effect,I understand.,198
2022-08-28 22:51:30,23,Spotify,5.0,Yes,Yes,Yes,Metal,Yes,Yes,120.0,Sometimes,Rarely,Never,Rarely,Never,Never,Rarely,Never,Never,Never,Very frequently,Rarely,Never,Never,Very frequently,Never,6.0,9.0,2.0,1.0,Improve,I understand.,199
2022-08-28 22:53:43,25,Spotify,2.0,Yes,No,Yes,EDM,Yes,No,128.0,Rarely,Rarely,Very frequently,Rarely,Never,Sometimes,Sometimes,Sometimes,Never,Rarely,Very frequently,Very frequently,Rarely,Sometimes,Very frequently,Rarely,6.0,4.0,1.0,0.0,Improve,I understand.,200
2022-08-28 22:58:10,16,Apple Music,4.0,Yes,Yes,No,K pop,Yes,Yes,140.0,Very frequently,Rarely,Rarely,Sometimes,Rarely,Very frequently,Sometimes,Very frequently,Sometimes,Very frequently,Very frequently,Very frequently,Sometimes,Rarely,Sometimes,Rarely,8.0,9.0,4.0,0.0,Improve,I understand.,201
2022-08-28 23:19:35,31,YouTube Music,6.0,Yes,No,No,EDM,Yes,Yes,136.0,Rarely,Rarely,Very frequently,Rarely,Never,Sometimes,Never,Never,Never,Rarely,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,8.0,6.0,5.0,6.0,No effect,I understand.,202
2022-08-28 23:23:20,31,Spotify,1.0,No,No,No,Rock,No,Yes,132.0,Sometimes,Rarely,Never,Never,Never,Rarely,Never,Never,Sometimes,Never,Sometimes,Rarely,Rarely,Rarely,Very frequently,Sometimes,3.0,10.0,0.0,0.0,Worsen,I understand.,203
2022-08-28 23:23:41,38,Spotify,6.0,Yes,Yes,No,Pop,Yes,Yes,107.0,Very frequently,Sometimes,Sometimes,Sometimes,Sometimes,Very frequently,Very frequently,Rarely,Sometimes,Sometimes,Rarely,Very frequently,Very frequently,Very frequently,Sometimes,Never,9.0,4.0,9.0,7.0,Improve,I understand.,204
2022-08-28 23:23:50,17,Spotify,4.0,No,Yes,No,Classical,Yes,Yes,135.0,Very frequently,Never,Never,Never,Never,Very frequently,Very frequently,Rarely,Very frequently,Sometimes,Sometimes,Rarely,Sometimes,Rarely,Never,Rarely,7.0,9.0,2.0,8.0,Worsen,I understand.,205
2022-08-28 23:26:58,25,Apple Music,2.0,No,No,No,EDM,No,Yes,171.0,Never,Sometimes,Very frequently,Rarely,Never,Never,Never,Never,Never,Never,Rarely,Sometimes,Never,Never,Very frequently,Rarely,10.0,3.0,1.0,4.0,Improve,I understand.,206
2022-08-28 23:34:19,20,Spotify,2.0,No,Yes,Yes,Metal,No,Yes,220.0,Rarely,Never,Never,Never,Never,Never,Rarely,Never,Never,Never,Very frequently,Never,Never,Rarely,Sometimes,Rarely,0.0,0.0,0.0,1.0,No effect,I understand.,207
2022-08-28 23:34:37,15,Spotify,2.0,Yes,No,No,EDM,No,No,171.0,Never,Never,Very frequently,Never,Never,Sometimes,Never,Never,Never,Never,Never,Rarely,Rarely,Sometimes,Never,Rarely,9.0,6.0,1.0,7.0,No effect,I understand.,208
2022-08-28 23:40:54,16,Spotify,4.0,Yes,No,Yes,Lofi,Yes,No,85.0,Rarely,Rarely,Very frequently,Rarely,Never,Rarely,Rarely,Never,Never,Very frequently,Rarely,Sometimes,Never,Rarely,Rarely,Very frequently,7.0,1.0,3.0,5.0,Improve,I understand.,209
2022-08-28 23:42:24,20,Spotify,2.0,Yes,Yes,No,EDM,No,Yes,174.0,Sometimes,Never,Very frequently,Never,Never,Sometimes,Never,Sometimes,Never,Never,Never,Sometimes,Never,Never,Sometimes,Sometimes,9.0,7.0,5.0,7.0,Improve,I understand.,210
2022-08-28 23:47:13,23,Other streaming service,6.0,Yes,No,No,Rap,Yes,Yes,87.0,Never,Never,Sometimes,Sometimes,Never,Rarely,Never,Sometimes,Sometimes,Never,Never,Very frequently,Very frequently,Sometimes,Rarely,Never,3.0,1.0,2.0,7.0,Improve,I understand.,211
2022-08-28 23:50:25,22,Spotify,3.0,Yes,No,No,Hip hop,Yes,Yes,77.0,Rarely,Never,Sometimes,Rarely,Never,Very frequently,Rarely,Never,Sometimes,Rarely,Sometimes,Very frequently,Sometimes,Very frequently,Sometimes,Rarely,6.0,6.0,8.0,0.0,Improve,I understand.,212
2022-08-28 23:54:34,15,I do not use a streaming service.,5.0,Yes,No,No,Rock,Yes,Yes,126.0,Rarely,Never,Very frequently,Rarely,Never,Never,Never,Never,Never,Sometimes,Rarely,Very frequently,Never,Never,Very frequently,Sometimes,10.0,6.0,0.0,4.0,Improve,I understand.,213
2022-08-28 23:56:06,17,I do not use a streaming service.,0.5,Yes,Yes,No,Video game music,No,Yes,136.0,Rarely,Sometimes,Sometimes,Never,Never,Never,Rarely,Never,Never,Never,Rarely,Sometimes,Rarely,Rarely,Sometimes,Very frequently,6.0,3.0,1.0,1.0,Improve,I understand.,214
2022-08-29 00:03:43,22,YouTube Music,1.0,Yes,No,No,Video game music,Yes,Yes,80.0,Rarely,Never,Rarely,Sometimes,Never,Rarely,Never,Never,Never,Sometimes,Never,Rarely,Never,Never,Rarely,Very frequently,3.0,3.0,0.0,7.0,No effect,I understand.,215
2022-08-29 00:05:09,21,Spotify,10.0,Yes,No,No,Metal,Yes,Yes,92.0,Never,Rarely,Rarely,Never,Never,Very frequently,Never,Rarely,Never,Never,Very frequently,Sometimes,Sometimes,Very frequently,Very frequently,Sometimes,9.0,10.0,2.0,2.0,No effect,I understand.,216
2022-08-29 00:05:36,19,Spotify,2.0,Yes,No,No,Pop,No,Yes,120.0,Rarely,Never,Sometimes,Rarely,Never,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Never,Very frequently,Very frequently,Sometimes,Very frequently,Very frequently,7.0,5.0,0.0,2.0,No effect,I understand.,217
2022-08-29 00:32:36,34,YouTube Music,1.0,No,No,No,Rock,No,Yes,138.0,Rarely,Never,Never,Sometimes,Never,Rarely,Never,Never,Rarely,Never,Never,Rarely,Never,Sometimes,Very frequently,Never,9.0,9.0,6.0,4.0,Improve,I understand.,218
2022-08-29 00:33:06,18,I do not use a streaming service.,2.0,Yes,Yes,No,Metal,Yes,Yes,150.0,Sometimes,Never,Rarely,Never,Never,Never,Never,Never,Never,Never,Very frequently,Rarely,Never,Rarely,Very frequently,Sometimes,5.0,7.0,7.0,2.0,Improve,I understand.,219
2022-08-29 00:33:49,21,Spotify,3.0,Yes,No,No,Country,Yes,No,108.0,Rarely,Very frequently,Never,Sometimes,Rarely,Rarely,Never,Never,Never,Never,Rarely,Sometimes,Never,Never,Very frequently,Sometimes,0.0,8.0,0.0,5.0,Improve,I understand.,220
2022-08-29 00:39:19,20,Spotify,3.0,No,No,No,Country,Yes,Yes,119.0,Rarely,Very frequently,Rarely,Sometimes,Never,Sometimes,Rarely,Sometimes,Never,Never,Never,Very frequently,Very frequently,Rarely,Sometimes,Never,8.0,4.0,3.0,4.0,Improve,I understand.,221
2022-08-29 00:39:59,19,Spotify,2.0,Yes,No,No,Country,Yes,No,125.0,Rarely,Very frequently,Rarely,Sometimes,Rarely,Never,Never,Never,Rarely,Rarely,Sometimes,Rarely,Never,Never,Sometimes,Never,7.0,2.0,0.0,7.0,No effect,I understand.,222
2022-08-29 00:50:03,21,Spotify,1.0,Yes,Yes,No,Pop,Yes,Yes,85.0,Very frequently,Rarely,Rarely,Sometimes,Never,Rarely,Never,Sometimes,Never,Rarely,Very frequently,Very frequently,Sometimes,Very frequently,Sometimes,Very frequently,5.0,1.0,0.0,0.0,Improve,I understand.,223
2022-08-29 00:50:27,31,YouTube Music,1.0,No,No,Yes,Folk,Yes,Yes,113.0,Very frequently,Never,Never,Sometimes,Never,Rarely,Never,Never,Rarely,Never,Never,Never,Never,Never,Sometimes,Never,4.0,1.0,3.0,0.0,Improve,I understand.,224
2022-08-29 00:54:55,20,YouTube Music,1.0,No,No,No,Pop,Yes,No,86.0,Rarely,Never,Never,Rarely,Never,Never,Never,Never,Never,Rarely,Rarely,Very frequently,Never,Never,Sometimes,Never,3.0,5.0,3.0,0.0,Improve,I understand.,225
2022-08-29 00:59:01,19,Spotify,5.0,Yes,Yes,No,Rock,Yes,No,141.0,Sometimes,Rarely,Never,Never,Never,Rarely,Sometimes,Never,Never,Never,Very frequently,Sometimes,Sometimes,Rarely,Very frequently,Never,2.0,2.0,0.0,6.0,Improve,I understand.,226
2022-08-29 01:06:46,19,Other streaming service,5.0,Yes,No,No,EDM,Yes,Yes,97.0,Rarely,Never,Very frequently,Sometimes,Never,Sometimes,Rarely,Never,Sometimes,Very frequently,Very frequently,Rarely,Never,Very frequently,Sometimes,Rarely,0.0,1.0,3.0,5.0,Improve,I understand.,227
2022-08-29 01:22:44,24,I do not use a streaming service.,8.0,Yes,No,Yes,Video game music,Yes,No,120.0,Sometimes,Rarely,Very frequently,Rarely,Rarely,Very frequently,Very frequently,Rarely,Rarely,Very frequently,Very frequently,Rarely,Rarely,Sometimes,Very frequently,Very frequently,6.0,4.0,8.0,8.0,Improve,I understand.,228
2022-08-29 01:26:19,20,Other streaming service,0.7,No,No,No,Rock,No,No,144.0,Rarely,Never,Never,Never,Never,Never,Never,Never,Never,Sometimes,Rarely,Very frequently,Rarely,Never,Very frequently,Rarely,5.0,6.0,8.0,2.0,Improve,I understand.,229
2022-08-29 01:34:06,15,Spotify,3.0,No,No,No,Video game music,No,No,84.0,Rarely,Rarely,Sometimes,Rarely,Rarely,Sometimes,Rarely,Never,Never,Very frequently,Rarely,Very frequently,Never,Never,Very frequently,Very frequently,6.0,6.0,2.0,6.0,No effect,I understand.,230
2022-08-29 01:34:27,17,Spotify,7.0,Yes,No,No,Hip hop,No,Yes,84.0,Never,Never,Rarely,Never,Rarely,Very frequently,Never,Never,Never,Rarely,Rarely,Rarely,Rarely,Very frequently,Rarely,Rarely,8.0,9.0,3.0,4.0,Improve,I understand.,231
2022-08-29 01:54:06,20,I do not use a streaming service.,1.5,No,Yes,Yes,Video game music,No,Yes,60.0,Very frequently,Never,Never,Rarely,Rarely,Never,Never,Never,Sometimes,Never,Never,Never,Never,Never,Never,Very frequently,8.0,4.0,3.0,3.0,Worsen,I understand.,232
2022-08-29 01:59:22,14,Spotify,4.0,Yes,Yes,Yes,Video game music,Yes,Yes,81.0,Sometimes,Never,Sometimes,Rarely,Never,Rarely,Sometimes,Sometimes,Never,Very frequently,Never,Sometimes,Rarely,Rarely,Never,Very frequently,8.0,6.0,5.0,7.0,Improve,I understand.,233
2022-08-29 02:03:07,24,Spotify,4.0,Yes,No,No,Metal,Yes,Yes,150.0,Sometimes,Rarely,Never,Rarely,Rarely,Rarely,Never,Never,Never,Never,Very frequently,Sometimes,Rarely,Rarely,Very frequently,Never,8.0,8.0,7.0,7.0,Improve,I understand.,234
2022-08-29 02:06:14,14,Other streaming service,10.0,Yes,No,Yes,Video game music,No,No,95.0,Rarely,Never,Sometimes,Never,Never,Sometimes,Rarely,Never,Never,Very frequently,Sometimes,Never,Never,Sometimes,Rarely,Very frequently,5.0,2.0,5.0,0.0,Improve,I understand.,235
2022-08-29 02:10:36,23,Spotify,2.0,Yes,Yes,Yes,Rock,Yes,No,138.0,Very frequently,Never,Rarely,Rarely,Never,Sometimes,Sometimes,Never,Rarely,Rarely,Rarely,Sometimes,Sometimes,Sometimes,Very frequently,Sometimes,6.0,8.0,4.0,2.0,No effect,I understand.,236
2022-08-29 02:25:53,22,Spotify,6.0,Yes,No,No,Jazz,Yes,Yes,140.0,Sometimes,Rarely,Very frequently,Rarely,Rarely,Rarely,Very frequently,Sometimes,Never,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Very frequently,Sometimes,8.0,8.0,7.0,1.0,Improve,I understand.,237
2022-08-29 02:28:45,25,Spotify,0.5,Yes,Yes,No,Rock,Yes,Yes,139.0,Rarely,Never,Very frequently,Never,Never,Rarely,Never,Rarely,Never,Never,Rarely,Sometimes,Rarely,Rarely,Very frequently,Sometimes,10.0,2.0,0.0,0.0,Improve,I understand.,238
2022-08-29 02:29:08,27,Spotify,2.0,Yes,Yes,Yes,Pop,Yes,Yes,100.0,Sometimes,Rarely,Very frequently,Never,Never,Sometimes,Very frequently,Very frequently,Sometimes,Sometimes,Sometimes,Very frequently,Very frequently,Rarely,Sometimes,Sometimes,8.0,7.0,7.0,5.0,Improve,I understand.,239
2022-08-29 02:30:45,17,Apple Music,3.0,Yes,Yes,Yes,Pop,Yes,No,120.0,Rarely,Rarely,Never,Sometimes,Never,Sometimes,Very frequently,Never,Rarely,Never,Sometimes,Very frequently,Very frequently,Very frequently,Very frequently,Never,8.0,10.0,9.0,2.0,Improve,I understand.,240
2022-08-29 02:43:40,40,Other streaming service,3.0,Yes,No,No,Rock,Yes,Yes,178.0,Sometimes,Never,Never,Never,Never,Never,Rarely,Never,Never,Rarely,Sometimes,Sometimes,Rarely,Never,Sometimes,Never,0.0,4.0,4.0,0.0,Improve,I understand.,241
2022-08-29 02:46:38,18,Spotify,1.0,No,No,No,Pop,Yes,No,100.0,Rarely,Rarely,Never,Rarely,Rarely,Sometimes,Never,Never,Never,Never,Never,Very frequently,Rarely,Sometimes,Sometimes,Rarely,3.0,2.0,0.0,1.0,No effect,I understand.,242
2022-08-29 02:49:37,16,Spotify,2.5,No,Yes,Yes,Metal,Yes,No,110.0,Never,Never,Never,Never,Never,Never,Rarely,Never,Never,Rarely,Very frequently,Never,Never,Rarely,Very frequently,Sometimes,5.0,3.0,3.0,1.0,Improve,I understand.,243
2022-08-29 02:54:06,18,Spotify,1.0,No,No,No,Rock,Yes,Yes,108.0,Sometimes,Rarely,Never,Sometimes,Never,Sometimes,Never,Never,Never,Never,Sometimes,Sometimes,Rarely,Rarely,Very frequently,Rarely,8.0,9.0,6.0,1.0,Improve,I understand.,244
2022-08-29 03:09:21,15,I do not use a streaming service.,5.0,Yes,Yes,No,Metal,Yes,No,161.0,Never,Never,Rarely,Never,Never,Never,Never,Never,Never,Never,Very frequently,Rarely,Never,Rarely,Sometimes,Never,6.0,7.0,8.0,2.0,Improve,I understand.,245
2022-08-29 03:13:27,20,Apple Music,3.0,Yes,Yes,No,Metal,Yes,No,200.0,Sometimes,Rarely,Never,Never,Never,Rarely,Sometimes,Never,Never,Rarely,Very frequently,Rarely,Never,Rarely,Very frequently,Sometimes,7.0,4.0,7.0,0.0,Improve,I understand.,246
2022-08-29 03:17:19,16,Spotify,0.5,No,No,No,Rock,No,Yes,156.0,Sometimes,Never,Rarely,Never,Never,Rarely,Rarely,Never,Never,Never,Never,Sometimes,Never,Never,Very frequently,Sometimes,8.0,0.0,0.0,0.0,Improve,I understand.,247
2022-08-29 03:21:18,20,Apple Music,8.0,Yes,Yes,Yes,Country,Yes,No,120.0,Never,Very frequently,Never,Sometimes,Never,Rarely,Never,Never,Never,Never,Never,Rarely,Rarely,Rarely,Sometimes,Never,8.0,9.0,2.0,5.0,No effect,I understand.,248
2022-08-29 03:32:43,22,Spotify,3.0,Yes,Yes,Yes,Rock,Yes,Yes,90.0,Never,Very frequently,Rarely,Sometimes,Never,Rarely,Sometimes,Never,Very frequently,Never,Rarely,Sometimes,Very frequently,Sometimes,Very frequently,Never,10.0,10.0,4.0,0.0,Improve,I understand.,249
2022-08-29 03:44:33,21,Spotify,3.0,Yes,No,No,Hip hop,Yes,Yes,85.0,Never,Never,Rarely,Never,Never,Very frequently,Rarely,Never,Never,Sometimes,Never,Very frequently,Very frequently,Very frequently,Very frequently,Never,8.0,8.0,3.0,3.0,Improve,I understand.,250
2022-08-29 03:46:02,21,Apple Music,5.0,Yes,Yes,No,Metal,Yes,Yes,171.0,Rarely,Never,Sometimes,Never,Never,Very frequently,Sometimes,Never,Never,Sometimes,Very frequently,Rarely,Sometimes,Very frequently,Sometimes,Sometimes,8.0,7.0,7.0,4.0,Improve,I understand.,251
2022-08-29 03:47:32,29,Apple Music,1.5,Yes,No,Yes,Rock,Yes,Yes,108.0,Rarely,Never,Sometimes,Never,Never,Rarely,Rarely,Never,Never,Never,Rarely,Very frequently,Very frequently,Very frequently,Very frequently,Never,8.0,7.0,1.0,2.0,Improve,I understand.,252
2022-08-29 03:49:29,56,I do not use a streaming service.,1.0,Yes,No,No,Pop,No,No,105.0,Never,Rarely,Never,Rarely,Never,Never,Never,Never,Never,Never,Never,Sometimes,Sometimes,Never,Sometimes,Never,6.0,5.0,10.0,2.0,No effect,I understand.,253
2022-08-29 04:02:01,17,Spotify,2.0,Yes,Yes,No,Pop,Yes,No,76.0,Sometimes,Never,Never,Never,Never,Rarely,Rarely,Never,Never,Rarely,Never,Very frequently,Rarely,Rarely,Never,Rarely,7.0,6.0,0.0,4.0,Improve,I understand.,254
2022-08-29 04:02:12,22,Spotify,1.0,Yes,No,No,Pop,No,No,108.0,Rarely,Rarely,Sometimes,Never,Never,Never,Rarely,Never,Never,Never,Never,Very frequently,Never,Never,Rarely,Rarely,7.0,4.0,0.0,0.0,Improve,I understand.,255
2022-08-29 04:10:25,26,Spotify,4.0,Yes,No,No,Pop,Yes,Yes,140.0,Sometimes,Sometimes,Rarely,Rarely,Never,Sometimes,Never,Rarely,Never,Rarely,Never,Very frequently,Rarely,Rarely,Very frequently,Rarely,8.0,7.0,2.0,10.0,No effect,I understand.,256
2022-08-29 04:17:46,30,Spotify,1.0,Yes,No,No,EDM,Yes,Yes,200.0,Never,Never,Very frequently,Never,Never,Sometimes,Never,Never,Never,Never,Rarely,Never,Never,Sometimes,Never,Never,4.0,4.0,4.0,0.0,Improve,I understand.,257
2022-08-29 04:36:16,49,Spotify,2.0,Yes,No,No,Folk,Yes,No,147.0,Rarely,Rarely,Sometimes,Very frequently,Never,Sometimes,Rarely,Never,Never,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Rarely,Rarely,0.0,0.0,2.0,0.0,No effect,I understand.,258
2022-08-29 04:37:05,22,Spotify,2.0,Yes,Yes,Yes,EDM,Yes,Yes,120.0,Rarely,Sometimes,Very frequently,Sometimes,Rarely,Sometimes,Sometimes,Rarely,Rarely,Sometimes,Very frequently,Sometimes,Sometimes,Very frequently,Sometimes,Very frequently,6.0,4.0,0.0,1.0,Improve,I understand.,259
2022-08-29 04:41:30,32,Spotify,2.0,No,No,No,Rock,Yes,No,158.0,Never,Rarely,Sometimes,Rarely,Never,Sometimes,Never,Never,Never,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Never,4.0,7.0,0.0,0.0,Improve,I understand.,260
2022-08-29 04:42:51,32,I do not use a streaming service.,1.0,No,No,No,Rock,No,No,110.0,Rarely,Sometimes,Never,Sometimes,Never,Never,Never,Never,Rarely,Never,Sometimes,Very frequently,Rarely,Never,Very frequently,Never,8.0,4.0,3.0,0.0,No effect,I understand.,261
2022-08-29 04:51:37,22,YouTube Music,6.0,Yes,No,No,Country,Yes,No,103.0,Never,Very frequently,Never,Rarely,Never,Sometimes,Never,Never,Rarely,Never,Sometimes,Never,Never,Sometimes,Very frequently,Rarely,5.0,5.0,3.0,3.0,Improve,I understand.,262
2022-08-29 04:53:44,17,Spotify,2.0,Yes,No,No,Rock,Yes,Yes,93.0,Never,Rarely,Sometimes,Sometimes,Rarely,Rarely,Sometimes,Rarely,Rarely,Rarely,Very frequently,Very frequently,Sometimes,Sometimes,Very frequently,Sometimes,0.0,8.0,0.0,0.0,Improve,I understand.,263
2022-08-29 04:57:35,21,Spotify,4.0,Yes,Yes,No,Rock,Yes,No,62.0,Rarely,Never,Never,Rarely,Never,Never,Never,Never,Never,Never,Rarely,Very frequently,Rarely,Never,Very frequently,Never,7.0,4.0,6.0,1.0,Improve,I understand.,264
2022-08-29 05:06:50,17,Spotify,1.5,Yes,No,No,Rock,Yes,Yes,180.0,Very frequently,Never,Rarely,Rarely,Never,Never,Never,Never,Very frequently,Rarely,Rarely,Sometimes,Sometimes,Rarely,Very frequently,Rarely,8.0,7.0,7.0,3.0,No effect,I understand.,265
2022-08-29 05:08:52,25,Spotify,3.0,Yes,No,No,Metal,No,No,150.0,Sometimes,Sometimes,Rarely,Rarely,Never,Never,Never,Never,Never,Never,Very frequently,Sometimes,Sometimes,Never,Very frequently,Sometimes,9.0,8.0,6.0,2.0,Improve,I understand.,266
2022-08-29 05:14:53,15,Spotify,4.0,Yes,No,Yes,Rock,Yes,No,105.0,Never,Never,Rarely,Never,Never,Rarely,Never,Sometimes,Never,Very frequently,Sometimes,Very frequently,Sometimes,Rarely,Very frequently,Never,8.0,6.0,4.0,0.0,Improve,I understand.,267
2022-08-29 05:20:21,13,Spotify,10.0,Yes,No,No,Rap,Yes,No,140.0,Never,Never,Rarely,Never,Never,Sometimes,Never,Never,Never,Sometimes,Never,Rarely,Rarely,Very frequently,Never,Rarely,7.0,2.0,0.0,8.0,Improve,I understand.,268
2022-08-29 05:35:40,23,Apple Music,3.0,No,No,No,Rock,Yes,No,161.0,Rarely,Never,Sometimes,Sometimes,Never,Rarely,Never,Never,Never,Rarely,Rarely,Sometimes,Never,Never,Very frequently,Sometimes,7.0,6.0,4.0,2.0,Improve,I understand.,269
2022-08-29 05:37:56,17,Spotify,3.0,Yes,No,No,Pop,Yes,Yes,120.0,Sometimes,Sometimes,Sometimes,Rarely,Rarely,Very frequently,Rarely,Very frequently,Never,Very frequently,Never,Very frequently,Very frequently,Very frequently,Very frequently,Rarely,1.0,1.0,1.0,0.0,Improve,I understand.,270
2022-08-29 05:41:25,59,YouTube Music,2.0,Yes,No,No,Pop,Yes,No,103.0,Rarely,Never,Very frequently,Rarely,Never,Rarely,Sometimes,Rarely,Rarely,Rarely,Never,Very frequently,Very frequently,Rarely,Sometimes,Never,1.0,1.0,3.0,0.0,Improve,I understand.,271
2022-08-29 05:45:03,22,Spotify,2.0,Yes,Yes,Yes,Pop,Yes,No,72.0,Rarely,Rarely,Never,Rarely,Rarely,Sometimes,Sometimes,Never,Rarely,Rarely,Never,Very frequently,Very frequently,Sometimes,Sometimes,Rarely,2.0,7.0,1.0,2.0,Improve,I understand.,272
2022-08-29 05:50:21,17,Apple Music,3.0,Yes,No,No,Pop,Yes,Yes,113.0,Sometimes,Rarely,Never,Never,Never,Very frequently,Sometimes,Very frequently,Rarely,Never,Never,Very frequently,Rarely,Very frequently,Sometimes,Rarely,6.0,2.0,3.0,1.0,No effect,I understand.,273
2022-08-29 06:00:25,27,Spotify,2.0,No,No,No,Pop,No,No,120.0,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Rarely,Very frequently,Never,Sometimes,Sometimes,Rarely,7.0,7.0,3.0,2.0,No effect,I understand.,274
